C_YEAR,C_MNTH,C_WDAY,C_HOUR,C_SEV,C_VEHS,C_CONF,C_RCFG,C_WTHR,C_RSUR,C_RALN,C_TRAF,V_ID,V_TYPE,V_YEAR,P_ID,P_SEX,P_AGE,P_PSN,P_ISEV,P_SAFE,P_USER,C_CASE
1999,01,1,07,2,02,31,01,2,5,4,UU,02,09,1997,03,U,UU,21,1,13,2,000000000034516
1999,01,1,07,2,02,31,01,2,5,4,UU,02,09,1997,04,U,UU,23,1,13,2,000000000034516
1999,01,1,07,2,02,31,01,2,5,4,UU,02,09,1997,05,U,UU,23,1,13,2,000000000034516
1999,01,1,12,2,01,06,01,2,2,2,18,01,01,1993,01,M,24,11,2,02,1,000000000034601
1999,01,1,09,2,01,02,01,3,5,2,18,01,07,1995,01,M,49,11,2,02,1,000000000034607
1999,01,1,11,1,02,31,01,1,5,4,18,01,08,1987,01,M,28,11,U,UU,1,000000000035198
1999,01,1,11,1,02,31,01,1,5,4,18,02,01,1988,01,M,30,11,3,02,1,000000000035198
1999,01,1,11,1,02,31,01,1,5,4,18,02,01,1988,02,F,27,13,3,02,2,000000000035198
1999,01,1,11,1,02,31,01,1,5,4,18,02,01,1988,03,M,07,23,3,02,2,000000000035198
1999,01,1,17,2,01,04,01,1,5,1,18,01,06,1990,01,M,76,11,2,02,1,000000000035201
1999,01,1,17,2,02,33,02,1,3,1,18,01,01,1994,01,F,39,11,U,UU,1,000000000035306
1999,01,1,17,2,02,33,02,1,3,1,18,02,01,1988,01,F,36,11,U,UU,1,000000000035306
1999,01,1,17,2,02,33,02,1,3,1,18,02,01,1988,02,M,04,13,2,02,2,000000000035306
1999,01,1,10,2,01,03,02,1,3,2,18,01,01,1989,01,F,71,11,U,UU,1,000000000035482
1999,01,1,10,2,01,03,02,1,3,2,18,01,01,1989,02,M,73,13,2,02,2,000000000035482
1999,01,1,07,2,02,31,02,1,5,1,18,01,06,1997,01,M,41,11,2,02,1,000000000035597
1999,01,1,07,2,02,31,02,1,5,1,18,02,08,1985,01,M,26,11,1,02,1,000000000035597
1999,01,1,07,2,02,31,02,1,5,1,18,02,08,1985,02,U,UU,13,1,02,2,000000000035597
1999,01,1,17,2,02,33,02,2,5,1,01,01,01,1995,01,F,37,11,2,02,1,000000000035638
1999,01,1,17,2,02,33,02,2,5,1,01,02,06,1986,01,M,49,11,2,02,1,000000000035638
1999,01,1,19,2,02,21,02,2,5,1,03,01,06,1998,01,M,49,11,1,02,1,000000000035741
1999,01,1,19,2,02,21,02,2,5,1,03,02,01,1994,01,M,18,11,1,02,1,000000000035741
1999,01,1,19,2,02,21,02,2,5,1,03,02,01,1994,02,F,18,13,2,02,2,000000000035741
1999,01,1,19,2,02,21,02,2,5,1,03,02,01,1994,03,U,UU,23,1,02,2,000000000035741
1999,01,1,18,2,01,01,02,2,1,1,18,01,08,1995,01,M,53,11,1,02,1,000000000035813
1999,01,1,18,2,01,01,02,2,1,1,18,99,NN,NNNN,01,F,46,99,2,UU,3,000000000035813
1999,01,1,14,2,02,35,02,3,2,1,03,01,01,1993,01,F,53,11,2,02,1,000000000035947
1999,01,1,14,2,02,35,02,3,2,1,03,02,06,1998,01,M,38,11,2,02,1,000000000035947
1999,01,1,00,2,02,35,02,2,5,1,03,01,01,1989,01,F,26,11,2,02,1,000000000035999
1999,01,1,00,2,02,35,02,2,5,1,03,02,07,1995,01,M,34,11,1,02,1,000000000035999
1999,01,1,09,2,02,35,01,5,5,3,18,01,01,1993,01,F,21,11,2,02,1,000000000036000
1999,01,1,09,2,02,35,01,5,5,3,18,02,01,1993,01,M,59,11,2,02,1,000000000036000
1999,01,1,09,2,02,35,01,5,5,3,18,02,01,1993,02,F,53,13,2,02,2,000000000036000
1999,01,1,09,2,02,35,01,5,5,3,18,02,01,1993,03,F,80,23,2,02,2,000000000036000
1999,01,1,18,2,02,41,01,1,3,3,18,01,01,1988,01,M,34,11,2,02,1,000000000036139
1999,01,1,18,2,02,41,01,1,3,3,18,02,06,1990,01,M,19,11,U,UU,1,000000000036139
1999,01,1,13,2,02,21,01,2,3,1,18,01,08,1989,01,M,42,11,U,UU,1,000000000036141
1999,01,1,13,2,02,21,01,2,3,1,18,01,08,1989,02,F,33,13,2,02,2,000000000036141
1999,01,1,13,2,02,21,01,2,3,1,18,02,06,1996,01,M,18,11,U,UU,1,000000000036141
1999,01,1,13,2,02,21,01,2,3,1,18,02,06,1996,02,F,14,21,2,02,2,000000000036141
1999,01,1,13,2,02,21,01,2,3,1,18,02,06,1996,03,F,28,22,2,02,2,000000000036141
1999,01,1,13,2,02,21,01,2,3,1,18,02,06,1996,04,M,27,23,2,02,2,000000000036141
1999,01,1,12,2,02,31,01,1,5,3,18,01,01,1986,01,M,18,11,2,02,1,000000000036186
1999,01,1,12,2,02,31,01,1,5,3,18,01,01,1986,02,M,18,13,2,02,2,000000000036186
1999,01,1,12,2,02,31,01,1,5,3,18,02,06,1991,01,M,56,11,U,UU,1,000000000036186
1999,01,1,07,2,02,31,01,1,5,4,18,01,01,1988,01,F,43,11,1,02,1,000000000036314
1999,01,1,07,2,02,31,01,1,5,4,18,02,01,1991,01,F,37,11,2,02,1,000000000036314
1999,01,1,12,2,01,04,01,7,3,3,18,01,09,1991,01,M,55,11,2,02,1,000000000036315
1999,01,1,17,2,02,31,01,1,3,4,18,01,01,1985,01,M,37,11,2,02,1,000000000036316
1999,01,1,17,2,02,31,01,1,3,4,18,02,06,1987,01,M,59,11,1,02,1,000000000036316
1999,01,1,17,2,02,31,01,1,3,4,18,02,06,1987,02,F,53,13,2,02,2,000000000036316
1999,01,1,14,2,02,34,01,3,5,4,18,01,06,1988,01,M,50,11,U,UU,1,000000000036319
1999,01,1,14,2,02,34,01,3,5,4,18,02,01,1991,01,F,38,11,2,02,1,000000000036319
1999,01,1,09,2,03,31,05,6,3,4,UU,01,08,1996,01,M,48,11,U,UU,1,000000000036536
1999,01,1,09,2,03,31,05,6,3,4,UU,02,01,1993,01,F,46,11,2,02,1,000000000036536
1999,01,1,09,2,03,31,05,6,3,4,UU,03,01,1995,01,F,20,11,U,UU,1,000000000036536
1999,01,1,22,2,01,06,01,1,1,1,18,01,06,1988,01,M,56,11,2,02,1,000000000036779
1999,01,1,22,2,01,06,01,1,1,1,18,01,06,1988,02,M,61,12,2,02,2,000000000036779
1999,01,1,03,2,01,02,01,1,5,1,18,01,01,1999,01,M,23,11,2,02,1,000000000036784
1999,01,1,09,2,02,33,02,2,2,1,03,01,01,1998,01,M,54,11,U,UU,1,000000000036785
1999,01,1,09,2,02,33,02,2,2,1,03,02,01,1989,01,M,23,11,U,UU,1,000000000036785
1999,01,1,09,2,02,33,02,2,2,1,03,02,01,1989,02,F,37,13,2,02,2,000000000036785
1999,01,1,16,2,01,05,01,3,5,3,18,01,07,1987,01,M,56,11,2,02,1,000000000036786
1999,01,1,15,2,03,21,05,1,1,2,UU,01,06,1990,01,M,32,11,1,02,1,000000000036788
1999,01,1,15,2,03,21,05,1,1,2,UU,02,01,1990,01,F,41,11,2,02,1,000000000036788
1999,01,1,15,2,03,21,05,1,1,2,UU,02,01,1990,02,M,16,13,2,02,2,000000000036788
1999,01,1,15,2,03,21,05,1,1,2,UU,03,08,1996,01,M,39,11,1,02,1,000000000036788
1999,01,1,06,2,03,UU,01,2,U,1,18,01,01,1993,01,M,48,11,U,UU,1,000000000036929
1999,01,1,06,2,03,UU,01,2,U,1,18,02,06,1987,01,M,50,11,U,UU,1,000000000036929
1999,01,1,06,2,03,UU,01,2,U,1,18,03,06,1995,01,M,53,11,U,UU,1,000000000036929
1999,01,1,06,2,03,UU,01,2,U,1,18,03,06,1995,02,F,52,13,2,02,2,000000000036929
1999,01,1,06,2,03,UU,01,2,U,1,18,03,06,1995,03,F,49,23,2,02,2,000000000036929
1999,01,1,11,2,01,02,01,1,2,1,18,01,01,1997,01,F,42,11,2,02,1,000000000036930
1999,01,1,18,2,02,21,QQ,1,2,1,18,01,01,1988,01,M,24,11,U,UU,1,000000000036951
1999,01,1,18,2,02,21,QQ,1,2,1,18,02,01,1997,01,M,51,11,2,02,1,000000000036951
1999,01,1,18,2,02,21,QQ,1,1,1,18,01,01,1998,01,M,45,11,2,02,1,000000000036952
1999,01,1,18,2,02,21,QQ,1,1,1,18,02,01,1995,01,M,35,11,U,UU,1,000000000036952
1999,01,1,10,2,03,23,01,3,2,1,18,01,08,1992,01,M,37,11,U,UU,1,000000000036981
1999,01,1,10,2,03,23,01,3,2,1,18,02,01,1998,01,F,35,11,2,02,1,000000000036981
1999,01,1,10,2,03,23,01,3,2,1,18,03,01,1990,01,F,35,11,U,UU,1,000000000036981
1999,01,1,20,2,01,02,05,3,2,2,18,01,01,1990,01,F,20,11,U,UU,1,000000000036982
1999,01,1,20,2,01,02,05,3,2,2,18,01,01,1990,02,M,22,13,2,02,2,000000000036982
1999,01,1,09,2,01,02,QQ,1,5,U,UU,01,01,1998,01,M,38,11,2,02,1,000000000036997
1999,01,1,11,2,01,03,01,1,1,1,18,01,01,1998,01,M,70,11,2,01,1,000000000036998
1999,01,1,12,2,03,21,01,1,1,2,18,01,01,1998,01,M,57,11,U,UU,1,000000000036999
1999,01,1,12,2,03,21,01,1,1,2,18,02,01,1997,01,F,23,11,2,02,1,000000000036999
1999,01,1,12,2,03,21,01,1,1,2,18,03,01,1992,01,M,41,11,U,UU,1,000000000036999
1999,01,1,12,2,02,24,QQ,1,1,4,18,01,08,1996,01,M,46,11,U,UU,1,000000000037000
1999,01,1,12,2,02,24,QQ,1,1,4,18,02,01,1996,01,F,28,11,2,02,1,000000000037000
1999,01,1,16,2,02,35,02,1,2,1,03,01,01,1987,01,M,84,11,2,02,1,000000000037973
1999,01,1,16,2,02,35,02,1,2,1,03,02,06,1988,01,M,57,11,U,UU,1,000000000037973
1999,01,1,13,2,01,02,02,1,3,1,18,01,01,1997,01,M,20,11,2,02,1,000000000038120
1999,01,1,07,2,01,03,01,1,5,1,18,01,01,1996,01,F,18,11,2,02,1,000000000038129
1999,01,1,12,2,02,UU,02,1,5,3,18,01,01,1989,01,M,50,11,2,02,1,000000000038213
1999,01,1,12,2,02,UU,02,1,5,3,18,01,01,1989,02,F,19,13,2,02,2,000000000038213
1999,01,1,12,2,02,UU,02,1,5,3,18,02,01,1989,01,F,64,11,2,02,1,000000000038213
1999,01,1,09,2,02,UU,02,3,5,4,18,01,01,1993,01,M,85,11,2,02,1,000000000038215
1999,01,1,09,2,02,UU,02,3,5,4,18,02,08,1992,01,M,40,11,1,02,1,000000000038215
1999,01,1,09,2,02,UU,02,3,5,4,18,02,08,1992,02,U,UU,13,1,02,2,000000000038215
1999,01,1,10,2,02,35,01,1,3,3,03,01,22,1997,01,M,46,11,2,13,U,000000000038332
1999,01,1,10,2,02,35,01,1,3,3,03,02,20,1999,01,M,55,11,U,UU,U,000000000038332
1999,01,1,15,2,02,UU,02,3,3,1,18,01,06,1997,01,M,37,11,2,02,1,000000000038336
1999,01,1,15,2,02,UU,02,3,3,1,18,01,06,1997,02,M,67,13,2,01,2,000000000038336
1999,01,1,15,2,02,UU,02,3,3,1,18,02,01,1989,01,M,18,11,2,02,1,000000000038336
1999,01,1,15,2,02,UU,02,3,3,1,18,02,01,1989,02,M,19,13,2,02,2,000000000038336
1999,01,1,12,2,02,21,01,1,5,4,18,01,01,1990,01,F,65,11,2,02,1,000000000038337
1999,01,1,12,2,02,21,01,1,5,4,18,02,06,1996,01,M,33,11,U,UU,1,000000000038337
1999,01,1,08,2,01,02,01,5,5,2,18,01,06,1995,01,F,38,11,2,02,1,000000000038597
1999,01,1,19,2,01,04,01,3,2,1,18,01,01,1998,01,F,35,11,2,02,1,000000000038598
1999,01,1,19,2,01,04,01,3,2,1,18,01,01,1998,02,F,30,13,2,02,2,000000000038598
1999,01,1,08,2,02,21,05,1,5,2,18,01,07,1991,01,M,47,11,2,02,1,000000000038897
1999,01,1,08,2,02,21,05,1,5,2,18,02,08,1989,01,M,35,11,2,02,1,000000000038897
1999,01,1,10,2,02,24,01,1,3,3,18,01,06,1997,01,M,45,11,2,02,1,000000000038898
1999,01,1,10,2,02,24,01,1,3,3,18,01,06,1997,02,F,UU,13,2,02,2,000000000038898
1999,01,1,10,2,02,24,01,1,3,3,18,01,06,1997,03,U,UU,22,1,02,2,000000000038898
1999,01,1,10,2,02,24,01,1,3,3,18,01,06,1997,04,U,UU,98,1,02,U,000000000038898
1999,01,1,10,2,02,24,01,1,3,3,18,01,06,1997,05,U,UU,98,1,02,U,000000000038898
1999,01,1,10,2,02,24,01,1,3,3,18,02,08,1998,01,M,41,11,U,UU,1,000000000038898
1999,01,1,11,2,01,04,01,1,5,3,18,01,01,1999,01,F,24,11,2,02,1,000000000038899
1999,01,1,07,1,06,21,05,5,5,2,18,01,01,1996,01,M,35,11,1,02,1,000000000038902
1999,01,1,07,1,06,21,05,5,5,2,18,02,01,1999,01,M,39,11,2,02,1,000000000038902
1999,01,1,07,1,06,21,05,5,5,2,18,03,01,1995,01,F,54,11,2,02,1,000000000038902
1999,01,1,07,1,06,21,05,5,5,2,18,04,01,1989,01,M,27,11,U,UU,1,000000000038902
1999,01,1,07,1,06,21,05,5,5,2,18,05,01,1994,01,F,52,11,1,02,1,000000000038902
1999,01,1,07,1,06,21,05,5,5,2,18,06,01,1999,01,M,38,11,2,02,1,000000000038902
1999,01,1,07,1,06,21,05,5,5,2,18,99,NN,NNNN,01,M,27,99,3,UU,3,000000000038902
1999,01,1,01,2,02,21,01,2,3,1,18,01,06,1991,01,M,28,11,2,02,1,000000000039011
1999,01,1,01,2,02,21,01,2,3,1,18,02,07,1991,01,M,33,11,U,UU,1,000000000039011
1999,01,1,04,2,01,06,UU,1,5,U,UU,01,07,1993,01,M,40,11,2,02,1,000000000039012
1999,01,1,08,2,01,04,01,4,3,1,18,01,06,1990,01,M,22,11,2,02,1,000000000039021
1999,01,1,08,2,01,04,01,4,3,1,18,01,06,1990,02,F,19,13,2,02,2,000000000039021
1999,01,1,10,2,03,21,UU,4,5,U,UU,01,07,1995,01,M,37,11,2,02,1,000000000039022
1999,01,1,10,2,03,21,UU,4,5,U,UU,02,UU,1991,01,M,35,11,U,UU,U,000000000039022
1999,01,1,10,2,03,21,UU,4,5,U,UU,03,UU,1995,01,F,52,11,U,UU,U,000000000039022
1999,01,1,16,2,01,02,01,3,2,4,18,01,01,1990,01,M,41,11,2,02,1,000000000039034
1999,01,1,14,2,02,31,05,1,5,1,QQ,01,20,1994,01,M,26,11,U,UU,U,000000000039443
1999,01,1,14,2,02,31,05,1,5,1,QQ,02,06,1994,01,M,40,11,2,02,1,000000000039443
1999,01,1,14,2,02,31,05,1,5,1,QQ,02,06,1994,02,U,UU,13,1,02,2,000000000039443
1999,01,1,21,2,02,UU,02,2,2,1,18,01,06,1987,01,M,23,11,2,02,1,000000000039444
1999,01,1,21,2,02,UU,02,2,2,1,18,02,08,UUUU,01,U,UU,11,U,UU,1,000000000039444
1999,01,1,10,2,02,31,01,1,7,3,18,01,01,1997,01,M,53,11,2,02,1,000000000039525
1999,01,1,10,2,02,31,01,1,7,3,18,02,01,1996,01,F,69,11,2,02,1,000000000039525
1999,01,1,13,2,02,31,01,1,2,1,18,01,06,1995,01,M,67,11,U,UU,1,000000000039526
1999,01,1,13,2,02,31,01,1,2,1,18,02,01,1993,01,M,60,11,U,UU,1,000000000039526
1999,01,1,13,2,02,31,01,1,2,1,18,02,01,1993,02,F,59,13,2,02,2,000000000039526
1999,01,1,13,2,02,31,01,1,2,1,18,02,01,1993,03,F,59,22,2,02,2,000000000039526
1999,01,1,15,2,02,35,02,1,3,1,18,01,01,1988,01,M,73,11,U,UU,1,000000000039528
1999,01,1,15,2,02,35,02,1,3,1,18,02,01,1988,01,M,36,11,2,02,1,000000000039528
1999,01,1,19,2,02,31,01,3,3,2,18,01,01,1993,01,M,25,11,2,02,1,000000000039529
1999,01,1,19,2,02,31,01,3,3,2,18,02,01,1992,01,M,47,11,2,02,1,000000000039529
1999,01,1,21,2,02,21,01,1,1,1,18,01,01,1998,01,M,34,11,U,UU,1,000000000039591
1999,01,1,21,2,02,21,01,1,1,1,18,02,01,1989,01,M,30,11,2,02,1,000000000039591
1999,01,1,21,2,02,21,01,1,1,1,18,02,01,1989,02,M,33,13,2,02,2,000000000039591
1999,01,1,18,2,02,33,02,2,3,1,18,01,06,1985,01,F,45,11,2,02,1,000000000039806
1999,01,1,18,2,02,33,02,2,3,1,18,02,01,1985,01,M,56,11,2,02,1,000000000039806
1999,01,1,13,2,02,31,01,7,5,1,18,01,01,1991,01,F,59,11,2,02,1,000000000039808
1999,01,1,13,2,02,31,01,7,5,1,18,02,08,1990,01,M,36,11,1,02,1,000000000039808
1999,01,1,16,2,02,32,02,1,1,1,03,01,01,1997,01,F,16,11,2,02,1,000000000039809
1999,01,1,16,2,02,32,02,1,1,1,03,01,01,1997,02,M,49,13,2,02,2,000000000039809
1999,01,1,16,2,02,32,02,1,1,1,03,02,06,1997,01,M,46,11,U,UU,1,000000000039809
1999,01,1,17,2,02,35,02,2,2,1,18,01,22,1994,01,M,26,11,2,13,U,000000000040002
1999,01,1,17,2,02,35,02,2,2,1,18,02,01,1998,01,M,50,11,U,UU,1,000000000040002
1999,01,1,10,2,02,UU,01,1,5,1,18,01,01,1995,01,M,62,11,1,02,1,000000000040007
1999,01,1,10,2,02,UU,01,1,5,1,18,02,01,1986,01,M,36,11,2,02,1,000000000040007
1999,01,1,10,2,02,UU,01,1,5,1,18,02,01,1986,02,F,52,13,2,02,2,000000000040007
1999,01,1,12,2,02,35,UU,4,5,3,18,01,01,1994,01,F,35,11,2,01,1,000000000040439
1999,01,1,12,2,02,35,UU,4,5,3,18,02,01,1997,01,M,36,11,U,UU,1,000000000040439
1999,01,1,16,2,01,03,01,1,3,1,18,01,06,1996,01,F,27,11,2,02,1,000000000040493
1999,01,1,15,2,01,03,01,1,1,2,18,01,01,1997,01,F,37,11,2,02,1,000000000040498
1999,01,1,16,2,01,03,01,1,5,2,18,01,01,1995,01,F,59,11,2,02,1,000000000040639
1999,01,1,15,2,01,04,01,3,5,2,18,01,01,1988,01,F,47,11,2,02,1,000000000040640
1999,01,1,15,2,02,21,02,1,5,1,03,01,01,1986,01,F,31,11,2,02,1,000000000040745
1999,01,1,15,2,02,21,02,1,5,1,03,02,06,1987,01,M,36,11,U,UU,1,000000000040745
1999,01,1,19,2,01,01,01,2,3,1,18,01,06,1991,01,M,18,11,U,UU,1,000000000040864
1999,01,1,19,2,01,01,01,2,3,1,18,99,NN,NNNN,01,M,11,99,2,UU,3,000000000040864
1999,01,1,21,2,01,02,QQ,1,3,1,18,01,01,1991,01,M,25,11,2,01,1,000000000040931
1999,01,1,09,2,02,23,01,2,2,1,18,01,06,1995,01,F,31,11,1,02,1,000000000041011
1999,01,1,09,2,02,23,01,2,2,1,18,02,01,1988,01,F,38,11,2,02,1,000000000041011
1999,01,1,06,2,02,31,01,4,3,1,18,01,01,1989,01,F,20,11,2,02,1,000000000041169
1999,01,1,06,2,02,31,01,4,3,1,18,02,01,1995,01,M,23,11,2,02,1,000000000041169
1999,01,1,09,2,02,33,02,1,2,1,18,01,01,1993,01,M,79,11,2,02,1,000000000041211
1999,01,1,09,2,02,33,02,1,2,1,18,02,01,1981,01,M,56,11,2,02,1,000000000041211
1999,01,1,09,2,02,33,02,1,2,1,18,02,01,1981,02,F,19,13,2,02,2,000000000041211
1999,01,1,05,2,01,06,02,1,3,1,18,01,20,1972,01,M,35,11,2,02,U,000000000041218
1999,01,1,15,2,01,03,01,6,5,1,18,01,01,1989,01,M,48,11,U,UU,1,000000000041346
1999,01,1,15,2,01,03,01,6,5,1,18,01,01,1989,02,F,07,23,2,02,2,000000000041346
1999,01,1,14,2,02,UU,01,7,3,3,18,01,01,1998,01,F,49,11,2,02,1,000000000041416
1999,01,1,14,2,02,UU,01,7,3,3,18,01,01,1998,02,U,UU,13,1,02,2,000000000041416
1999,01,1,14,2,02,UU,01,7,3,3,18,02,01,1989,01,M,22,11,1,02,1,000000000041416
1999,01,1,17,2,02,21,01,3,5,1,18,01,01,1985,01,M,50,11,U,UU,1,000000000041508
1999,01,1,17,2,02,21,01,3,5,1,18,02,06,1990,01,F,39,11,2,02,1,000000000041508
1999,01,1,07,2,02,31,01,1,3,1,18,01,01,1993,01,F,26,11,2,02,1,000000000041719
1999,01,1,07,2,02,31,01,1,3,1,18,02,01,1989,01,M,29,11,U,UU,1,000000000041719
1999,01,1,13,2,02,33,01,2,2,4,18,01,01,1992,01,F,24,11,2,02,1,000000000041760
1999,01,1,13,2,02,33,01,2,2,4,18,02,01,1989,01,F,30,11,1,02,1,000000000041760
1999,01,1,18,2,02,31,02,1,1,3,18,01,01,1990,01,M,40,11,2,02,1,000000000041819
1999,01,1,18,2,02,31,02,1,1,3,18,02,07,1990,01,M,26,11,U,UU,1,000000000041819
1999,01,1,07,2,02,35,02,2,3,2,18,01,01,1991,01,F,45,11,2,02,1,000000000042013
1999,01,1,07,2,02,35,02,2,3,2,18,02,01,1985,01,M,38,11,2,02,1,000000000042013
1999,01,1,14,2,02,21,02,1,2,1,18,01,06,1996,01,M,28,11,1,02,1,000000000042064
1999,01,1,14,2,02,21,02,1,2,1,18,02,01,1997,01,M,26,11,2,02,1,000000000042064
1999,01,1,06,2,02,21,01,2,3,1,18,01,20,1994,01,M,63,11,U,UU,U,000000000042327
1999,01,1,06,2,02,21,01,2,3,1,18,02,01,1991,01,F,52,11,U,UU,1,000000000042327
1999,01,1,06,2,02,21,01,2,3,1,18,02,01,1991,02,M,19,23,2,02,2,000000000042327
1999,01,1,09,2,01,04,01,4,5,1,18,01,06,1996,01,F,53,11,2,02,1,000000000042328
1999,01,1,09,2,01,04,01,4,5,1,18,01,06,1996,02,F,58,12,2,02,2,000000000042328
1999,01,1,09,2,01,04,01,4,5,1,18,01,06,1996,03,U,UU,13,1,02,2,000000000042328
1999,01,1,08,2,02,31,01,4,5,4,18,01,09,1990,01,M,43,11,2,02,1,000000000042331
1999,01,1,08,2,02,31,01,4,5,4,18,02,01,1987,01,F,30,11,2,02,1,000000000042331
1999,01,1,08,2,02,31,01,4,5,4,18,02,01,1987,02,M,04,21,2,02,2,000000000042331
1999,01,1,08,2,02,31,01,4,5,4,18,02,01,1987,03,M,01,22,2,02,2,000000000042331
1999,01,1,16,2,02,31,01,2,5,4,18,01,01,1985,01,M,26,11,U,UU,1,000000000042434
1999,01,1,16,2,02,31,01,2,5,4,18,02,01,1983,01,F,31,11,2,02,1,000000000042434
1999,01,1,16,2,02,31,01,2,5,4,18,02,01,1983,02,F,01,23,2,02,2,000000000042434
1999,01,1,12,2,02,21,02,1,3,1,18,01,01,1990,01,F,42,11,2,02,1,000000000042488
1999,01,1,12,2,02,21,02,1,3,1,18,02,01,UUUU,01,U,UU,11,U,UU,1,000000000042488
1999,01,1,11,2,02,35,02,2,2,1,01,01,01,1993,01,F,29,11,1,02,1,000000000042516
1999,01,1,11,2,02,35,02,2,2,1,01,02,01,1995,01,M,74,11,1,02,1,000000000042516
1999,01,1,11,2,02,35,02,2,2,1,01,02,01,1995,02,F,65,13,2,02,2,000000000042516
1999,01,1,20,2,01,04,01,4,3,1,18,01,01,1992,01,F,31,11,2,02,1,000000000042620
1999,01,1,22,2,02,23,01,4,3,3,18,01,06,1986,01,M,52,11,2,02,1,000000000042621
1999,01,1,22,2,02,23,01,4,3,3,18,01,06,1986,02,F,43,13,2,02,2,000000000042621
1999,01,1,22,2,02,23,01,4,3,3,18,02,08,1995,01,M,36,11,U,UU,1,000000000042621
1999,01,1,04,2,02,35,UU,2,2,U,UU,01,08,1994,01,M,41,11,U,UU,1,000000000042758
1999,01,1,04,2,02,35,UU,2,2,U,UU,02,01,1991,01,M,21,11,2,UU,1,000000000042758
1999,01,1,05,2,02,21,01,2,2,1,QQ,01,20,1981,01,M,47,11,1,UU,U,000000000042772
1999,01,1,05,2,02,21,01,2,2,1,QQ,02,01,1993,01,M,34,11,2,02,1,000000000042772
1999,01,1,13,2,02,21,02,7,3,1,07,01,01,1992,01,M,18,11,2,02,1,000000000042773
1999,01,1,13,2,02,21,02,7,3,1,07,02,01,1998,01,M,61,11,1,02,1,000000000042773
1999,01,1,16,2,02,24,01,1,1,1,18,01,01,1997,01,F,59,11,2,02,1,000000000042774
1999,01,1,16,2,02,24,01,1,1,1,18,02,08,1996,01,M,48,11,U,UU,1,000000000042774
1999,01,1,07,2,01,04,QQ,1,5,2,18,01,01,1994,01,F,49,11,2,02,1,000000000043292
1999,01,1,09,2,02,23,01,1,1,1,18,01,01,1988,01,M,63,11,2,02,1,000000000043331
1999,01,1,09,2,02,23,01,1,1,1,18,02,06,1996,01,M,44,11,U,UU,1,000000000043331
1999,01,1,08,2,02,31,02,1,3,4,18,01,01,1989,01,F,29,11,2,02,1,000000000043428
1999,01,1,08,2,02,31,02,1,3,4,18,02,20,1997,01,M,32,11,1,02,U,000000000043428
1999,01,1,08,2,01,04,01,2,5,3,18,01,01,1996,01,F,33,11,2,02,1,000000000043463
1999,01,1,15,2,01,03,UU,1,5,3,UU,01,06,1997,01,M,51,11,U,UU,1,000000000043528
1999,01,1,15,2,01,03,UU,1,5,3,UU,01,06,1997,02,M,55,13,2,02,2,000000000043528
1999,01,1,15,2,01,03,UU,1,5,3,UU,01,06,1997,03,F,75,21,2,02,2,000000000043528
1999,01,1,15,2,01,03,UU,1,5,3,UU,01,06,1997,04,F,53,23,2,02,2,000000000043528
1999,01,1,15,2,02,31,02,2,5,1,03,01,QQ,1993,01,M,22,11,2,13,U,000000000043572
1999,01,1,15,2,02,31,02,2,5,1,03,02,01,1997,01,M,40,11,U,UU,1,000000000043572
1999,01,1,10,1,02,21,02,4,3,2,18,01,01,1993,01,M,60,11,2,02,1,000000000043596
1999,01,1,10,1,02,21,02,4,3,2,18,01,01,1993,02,F,58,13,3,02,2,000000000043596
1999,01,1,10,1,02,21,02,4,3,2,18,02,07,1995,01,M,36,11,1,02,1,000000000043596
1999,01,1,12,1,02,01,05,1,2,1,18,01,01,1991,01,M,42,11,3,02,1,000000000043598
1999,01,1,12,1,02,01,05,1,2,1,18,02,01,1987,01,M,46,11,1,02,1,000000000043598
1999,01,1,22,1,02,31,01,4,3,1,18,01,06,1997,01,M,32,11,1,02,1,000000000043605
1999,01,1,22,1,02,31,01,4,3,1,18,01,06,1997,02,F,32,13,1,02,2,000000000043605
1999,01,1,22,1,02,31,01,4,3,1,18,02,01,1986,01,M,58,11,2,02,1,000000000043605
1999,01,1,22,1,02,31,01,4,3,1,18,02,01,1986,02,F,54,13,3,02,2,000000000043605
1999,01,1,16,1,03,31,01,1,1,1,18,01,01,1998,01,F,71,11,3,02,1,000000000043608
1999,01,1,16,1,03,31,01,1,1,1,18,02,01,1992,01,F,45,11,2,02,1,000000000043608
1999,01,1,16,1,03,31,01,1,1,1,18,02,01,1992,02,F,84,13,3,02,2,000000000043608
1999,01,1,16,1,03,31,01,1,1,1,18,03,01,1985,01,M,26,11,1,02,1,000000000043608
1999,01,1,17,1,01,01,01,4,3,1,18,01,01,1997,01,M,69,11,3,02,1,000000000043624
1999,01,1,19,1,01,01,01,1,2,1,18,01,01,1992,01,F,24,11,1,02,1,000000000043630
1999,01,1,19,1,01,01,01,1,2,1,18,99,NN,NNNN,01,M,43,99,3,13,3,000000000043630
1999,01,1,07,1,02,22,01,4,5,3,18,01,01,1990,01,M,37,11,3,01,1,000000000043631
1999,01,1,07,1,02,22,01,4,5,3,18,01,01,1990,02,M,37,11,2,02,1,000000000043631
1999,01,1,07,1,02,22,01,4,5,3,18,02,01,1989,01,M,35,11,1,UU,1,000000000043631
